"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-10-14","96.9","-2.1123","6.4287","Justin Verlander",544369,434378,"null","foul",,,,,"4","null","L","L","R","HOU","NYY","S","null","null",0,1,2017,"-1.4515","1.2180","-0.7802","2.3668","null","null","null",1,4,"Top","null","null",,,435263,,"171014_211509",,,,,,,"3.1766","1.3782","204","74.4","54.6217","95.9730","2699","6.0640",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.4364","0.000","0.000","null","null","null","null",3,23,"2"
"FF","2017-10-14","94.0","1.2162","6.2217","Clayton Kershaw",575929,477132,"single","hit_into_play_no_out",,,,,"6","Willson Contreras singles on a line drive to center fielder Chris Taylor.  ","L","R","L","LAD","CHC","X","null","line_drive",3,1,2017,"0.4928","2.1899","0.6349","2.0112","null","null","null",0,4,"Top","127.02","82.39",,,605131,,"171015_010919",,,,,,,"3.3045","1.4060","278","112.2","8.2800","93.7610","2413","6.4260",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.0734","0.784","0.785","0.90",1,1,0,5,22,"5"
"FF","2017-10-14","95.9","-2.0870","6.5379","Justin Verlander",544369,434378,"null","called_strike",,,,,"13","null","L","L","R","HOU","NYY","S","null","null",0,0,2017,"-1.1861","1.5698","-0.3387","1.3032","null","null","null",1,4,"Top","null","null",,,435263,,"171014_211443",,,,,,,"3.4484","1.6501","null","null","null","94.5450","2666","5.9900",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.5110","0.000","0.000","null","null","null","null","null",23,"1"
"SL","2017-10-14","89.8","1.4189","6.2224","Clayton Kershaw",575929,477132,"null","ball",,,,,"14","null","L","R","L","LAD","CHC","B","null","null",2,1,2017,"0.0463","1.1041","1.3480","1.7788","null","null","null",0,4,"Top","null","null",,,605131,,"171015_010849",,,,,,,"3.5484","1.6299","null","null","null","88.9170","2579","5.9060",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.5936","0.000","0.000","null","null","null","null","null",22,"4"
"FF","2017-10-14","96.3","-2.2225","6.4873","Justin Verlander",592450,434378,"field_out","hit_into_play",,,,,"11","Aaron Judge grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.  ","L","R","R","HOU","NYY","X","5","ground_ball",0,2,2017,"-1.2981","1.2973","-1.1196","3.6474","null","null","null",0,4,"Top","98.62","168.93",,,435263,,"171014_211359",,,,,,,"3.8104","1.6498","88","69.2","7.7340","96.2200","2559","6.4330",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.0680","0.253","0.237","0.00",1,0,0,2,22,"3"
"FF","2017-10-14","92.6","1.1122","6.2886","Clayton Kershaw",575929,477132,"null","called_strike",,,,,"9","null","L","R","L","LAD","CHC","S","null","null",2,0,2017,"0.3817","2.2278","0.7311","1.6160","null","null","null",0,4,"Top","null","null",,,605131,,"171015_010830",,,,,,,"3.4909","1.6061","null","null","null","92.4650","2415","6.5760",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.9239","0.000","0.000","null","null","null","null","null",22,"3"
"FF","2017-10-14","96.5","-1.9613","6.6056","Justin Verlander",592450,434378,"null","foul",,,,,"5","null","L","R","R","HOU","NYY","S","null","null",0,1,2017,"-1.3034","1.6906","0.2524","2.3332","null","null","null",0,4,"Top","null","null",,,435263,,"171014_211334",,,,,,,"3.8104","1.6498","204","72.9","39.8681","95.6810","2706","6.1730",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.3278","0.000","0.000","null","null","null","null",3,22,"2"
"SL","2017-10-14","88.8","1.2530","6.3361","Clayton Kershaw",575929,477132,"null","ball",,,,,"12","null","L","R","L","LAD","CHC","B","null","null",1,0,2017,"-0.3247","1.3527","1.3571","2.5657","null","null","null",0,4,"Top","null","null",,,605131,,"171015_010813",,,,,,,"3.5247","1.6061","null","null","null","87.9790","2563","5.8380",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.6620","0.000","0.000","null","null","null","null","null",22,"2"
"FF","2017-10-14","95.8","-1.9661","6.5908","Justin Verlander",592450,434378,"null","called_strike",,,,,"14","null","L","R","R","HOU","NYY","S","null","null",0,0,2017,"-1.1488","1.7978","0.7635","1.6982","null","null","null",0,4,"Top","null","null",,,435263,,"171014_211309",,,,,,,"4.1139","2.0094","null","null","null","95.0360","2726","6.3920",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.1087","0.000","0.000","null","null","null","null","null",22,"1"
"FF","2017-10-14","92.4","1.2563","6.2889","Clayton Kershaw",575929,477132,"null","ball",,,,,"12","null","L","R","L","LAD","CHC","B","null","null",0,0,2017,"0.2139","2.2049","1.5012","2.5824","null","null","null",0,4,"Top","null","null",,,605131,,"171015_010758",,,,,,,"3.4772","1.5824","null","null","null","91.7920","2467","6.2570",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.2431","0.000","0.000","null","null","null","null","null",22,"1"
"CH","2017-10-14","89.4","-1.7380","5.7248","Luis Severino",502210,622663,"field_out","hit_into_play",,,,,"7","Josh Reddick grounds out softly, pitcher Luis Severino to first baseman Greg Bird.  ","L","L","R","HOU","NYY","X","1","ground_ball",0,0,2017,"-1.1759","0.5985","-0.5795","1.7261","null","null","null",2,3,"Bot","124.23","183.11",,,596142,,"171014_210953",,,,,,,"3.1062","1.4083","1","48.2","-49.9110","89.9330","1713","6.5030",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"53.9979","0.127","0.117","0.00",1,0,0,1,21,"1"
"FT","2017-10-14","92.0","1.9456","5.7413","Jose Quintana",477132,500779,"field_out","hit_into_play",,,,,"12","Clayton Kershaw grounds out softly, third baseman Kris Bryant to first baseman Anthony Rizzo.  ","L","L","L","LAD","CHC","X","5","ground_ball",2,2,2017,"1.3598","0.9998","0.9389","3.2424","null","null","null",2,3,"Bot","113.49","172.87",,,575929,,"171015_010402",,,,,,,"3.3448","1.5066","6","58.6","-27.0300","91.9810","1981","6.1640",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.3360","0.056","0.059","0.00",1,0,0,1,21,"8"
"FF","2017-10-14","99.3","-1.8606","5.9567","Luis Severino",543807,622663,"field_out","hit_into_play",,,,,"12","George Springer pops out to catcher Gary Sanchez in foul territory.  ","L","R","R","HOU","NYY","X","2","popup",2,2,2017,"-1.1253","1.3994","0.3384","3.6881","null","null","null",1,3,"Bot","146.27","206.95",,,596142,,"171014_210913",,,,,,,"3.5187","1.4687","69","73.6","80.6200","99.0270","2500","6.3170",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.1841","0.003","0.003","0.00",1,0,0,3,20,"5"
"FT","2017-10-14","92.0","2.1707","6.0231","Jose Quintana",477132,500779,"null","foul",,,,,"14","null","L","L","L","LAD","CHC","S","null","null",2,2,2017,"1.5429","1.7380","1.1513","2.3887","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010335",,,,,,,"3.3448","1.5066","null","null","null","92.9210","1985","6.9010",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"53.5989","0.000","0.000","null","null","null","null","null",21,"7"
"SL","2017-10-14","89.5","-1.9208","5.8556","Luis Severino",543807,622663,"null","swinging_strike",,,,,"14","null","L","R","R","HOU","NYY","S","null","null",2,1,2017,"0.5869","-0.4928","0.8694","1.6712","null","null","null",1,3,"Bot","null","null",,,596142,,"171014_210851",,,,,,,"3.5187","1.4687","null","null","null","88.3790","2988","5.6680",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.8328","0.000","0.000","null","null","null","null","null",20,"4"
"FT","2017-10-14","92.4","1.9228","5.9514","Jose Quintana",477132,500779,"null","foul",,,,,"5","null","L","L","L","LAD","CHC","S","null","null",2,2,2017,"1.2070","1.5654","-0.0360","2.5727","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010313",,,,,,,"3.3448","1.5066","11","36.6","-8.5269","92.8690","1954","6.4870",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.0125","0.000","0.000","null","null","null","null",1,21,"6"
"FF","2017-10-14","98.0","-1.7994","6.0689","Luis Severino",543807,622663,"null","ball",,,,,"11","null","L","R","R","HOU","NYY","B","null","null",1,1,2017,"-0.6371","1.3511","-1.2342","3.5169","null","null","null",1,3,"Bot","null","null",,,596142,,"171014_210833",,,,,,,"3.7218","1.7764","null","null","null","98.0140","2232","6.3030",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.1977","0.000","0.000","null","null","null","null","null",20,"3"
"FT","2017-10-14","92.9","2.0120","5.8221","Jose Quintana",477132,500779,"null","foul",,,,,"5","null","L","L","L","LAD","CHC","S","null","null",2,2,2017,"1.1493","1.2925","0.0775","2.2343","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010241",,,,,,,"3.3448","1.5066","7","92.6","-17.1372","93.3540","2017","6.4490",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.0502","0.000","0.000","null","null","null","null",2,21,"5"
"SL","2017-10-14","90.5","-2.0945","5.9236","Luis Severino",543807,622663,"null","called_strike",,,,,"6","null","L","R","R","HOU","NYY","S","null","null",1,0,2017,"0.4284","-0.0723","0.5417","2.5879","null","null","null",1,3,"Bot","null","null",,,596142,,"171014_210819",,,,,,,"3.8005","1.8093","null","null","null","89.9990","null","6.0480",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.4529","0.000","0.000","null","null","null","null","null",20,"2"
"FT","2017-10-14","91.8","2.1356","5.9351","Jose Quintana",477132,500779,"null","called_strike",,,,,"9","null","L","L","L","LAD","CHC","S","null","null",2,1,2017,"1.4605","1.5221","0.7469","2.2358","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010226",,,,,,,"3.6196","1.6866","null","null","null","91.8880","2023","6.4730",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.0271","0.000","0.000","null","null","null","null","null",21,"4"
"CH","2017-10-14","85.8","-1.8896","5.9595","Luis Severino",543807,622663,"null","ball",,,,,"4","null","L","R","R","HOU","NYY","B","null","null",0,0,2017,"-0.8153","1.0238","-0.8137","2.9674","null","null","null",1,3,"Bot","null","null",,,596142,,"171014_210804",,,,,,,"3.7447","1.7993","null","null","null","86.4590","1699","6.6740",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"53.8270","0.000","0.000","null","null","null","null","null",20,"1"
"FT","2017-10-14","92.1","1.9267","5.9408","Jose Quintana",477132,500779,"null","called_strike",,,,,"4","null","L","L","L","LAD","CHC","S","null","null",2,0,2017,"1.1032","1.3714","-0.4792","2.5406","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010210",,,,,,,"3.4059","1.6866","null","null","null","92.7400","2047","6.6650",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"53.8344","0.000","0.000","null","null","null","null","null",21,"3"
"FF","2017-10-14","97.8","-1.9860","5.9851","Luis Severino",435263,622663,"field_out","hit_into_play",,,,,"4","Brian McCann flies out to center fielder Aaron Hicks.  ","L","L","R","HOU","NYY","X","8","fly_ball",2,2,2017,"-0.8249","1.0906","-0.4741","2.5340","null","null","null",0,3,"Bot","115.57","92.51",,,596142,,"171014_210732",,,,,,,"3.1967","1.5089","256","81.0","46.1880","97.9240","2264","6.4620",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.0391","0.013","0.015","0.00",1,0,0,3,19,"7"
"FT","2017-10-14","92.0","2.1334","5.9543","Jose Quintana",477132,500779,"null","ball",,,,,"14","null","L","L","L","LAD","CHC","B","null","null",1,0,2017,"1.7077","1.6239","0.6888","0.8697","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010146",,,,,,,"3.4196","1.6765","null","null","null","91.8840","1971","6.4060",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.0932","0.000","0.000","null","null","null","null","null",21,"2"
"CH","2017-10-14","90.9","-1.8429","5.6464","Luis Severino",435263,622663,"null","ball",,,,,"13","null","L","L","R","HOU","NYY","B","null","null",1,2,2017,"-1.0218","0.7268","-0.0592","0.7294","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210702",,,,,,,"3.5930","1.7708","null","null","null","92.1800","1675","7.0000",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"53.5007","0.000","0.000","null","null","null","null","null",19,"6"
"FT","2017-10-14","92.7","2.0242","5.8828","Jose Quintana",477132,500779,"null","ball",,,,,"13","null","L","L","L","LAD","CHC","B","null","null",0,0,2017,"0.7049","1.4822","-0.7730","1.3933","null","null","null",2,3,"Bot","null","null",,,575929,,"171015_010133",,,,,,,"3.9182","1.8903","null","null","null","92.9720","2095","6.5560",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"53.9441","0.000","0.000","null","null","null","null","null",21,"1"
"SL","2017-10-14","90.6","-2.3227","5.8459","Luis Severino",435263,622663,"null","foul",,,,,"9","null","L","L","R","HOU","NYY","S","null","null",1,2,2017,"0.4002","-0.1779","0.6178","1.4310","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210642",,,,,,,"3.1967","1.5089","null","null","null","90.0790","null","5.8720",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.6287","0.000","0.000","null","null","null","null","null",19,"5"
"FT","2017-10-14","92.0","2.0664","5.8561","Jose Quintana",518586,500779,"field_out","hit_into_play",,,,,"8","Charlie Culberson grounds out, shortstop Addison Russell to first baseman Anthony Rizzo.  ","L","R","L","LAD","CHC","X","6","ground_ball",0,0,2017,"0.7134","1.4846","-0.2503","1.3379","null","null","null",1,3,"Bot","116.53","147.02",,,575929,,"171015_010051",,,,,,,"3.2543","1.3859","null","82.9","-20.6990","92.3360","2065","6.4860",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.0133","0.075","0.069","0.00",1,0,0,2,20,"1"
"FF","2017-10-14","97.4","-1.7560","6.0029","Luis Severino",435263,622663,"null","foul",,,,,"1","null","L","L","R","HOU","NYY","S","null","null",1,2,2017,"-0.9789","1.0814","-0.7291","3.1811","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210606",,,,,,,"3.1967","1.5089","105","84.2","79.2927","97.5790","2417","6.5090",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"53.9923","0.000","0.000","null","null","null","null",3,19,"4"
"FF","2017-10-14","93.4","2.0724","5.9160","Jose Quintana",624577,500779,"field_out","hit_into_play",,,,,"7","Yasiel Puig grounds out, shortstop Addison Russell to first baseman Anthony Rizzo.  ","L","R","L","LAD","CHC","X","6","ground_ball",1,1,2017,"0.8218","1.7770","-0.4786","2.1322","null","null","null",0,3,"Bot","108.92","151.07",,,575929,,"171015_010010",,,,,,,"3.5358","1.5267","44","107.4","-0.4810","93.8030","2034","6.5620",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"53.9372","0.541","0.504","0.00",1,0,0,4,19,"3"
"SL","2017-10-14","88.8","-1.9367","5.8205","Luis Severino",435263,622663,"null","called_strike",,,,,"9","null","L","L","R","HOU","NYY","S","null","null",1,1,2017,"0.6884","-0.1458","0.6541","1.8225","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210548",,,,,,,"3.3587","1.5877","null","null","null","88.2980","null","6.0760",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.4252","0.000","0.000","null","null","null","null","null",19,"3"
"FT","2017-10-14","92.2","2.1494","5.9567","Jose Quintana",624577,500779,"null","called_strike",,,,,"14","null","L","R","L","LAD","CHC","S","null","null",1,0,2017,"1.1960","1.7749","0.8399","1.7902","null","null","null",0,3,"Bot","null","null",,,575929,,"171015_005951",,,,,,,"3.8545","1.7880","null","null","null","92.1150","2030","6.3340",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.1651","0.000","0.000","null","null","null","null","null",19,"2"
"SL","2017-10-14","88.1","-2.3317","5.8330","Luis Severino",435263,622663,"null","ball",,,,,"13","null","L","L","R","HOU","NYY","B","null","null",0,1,2017,"0.6556","-0.4357","-0.7226","1.1007","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210533",,,,,,,"3.6304","1.7395","null","null","null","87.5380","null","5.9120",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.5883","0.000","0.000","null","null","null","null","null",19,"2"
"FT","2017-10-14","92.1","2.1298","5.8962","Jose Quintana",624577,500779,"null","ball",,,,,"14","null","L","R","L","LAD","CHC","B","null","null",0,0,2017,"1.4197","1.2711","1.2644","2.0481","null","null","null",0,3,"Bot","null","null",,,575929,,"171015_005934",,,,,,,"3.9157","1.8355","null","null","null","92.4310","2090","6.3940",526504,500779,575929,519203,595879,592178,608365,656941,546991,445055,"54.1056","0.000","0.000","null","null","null","null","null",19,"1"
"FF","2017-10-14","96.0","-2.1065","6.0845","Luis Severino",435263,622663,"null","called_strike",,,,,"7","null","L","L","R","HOU","NYY","S","null","null",0,0,2017,"-0.9666","1.2125","-0.7879","2.2163","null","null","null",0,3,"Bot","null","null",,,596142,,"171014_210522",,,,,,,"3.5417","1.7021","null","null","null","95.2260","2333","6.0880",526498,622663,596142,595885,516770,453943,544369,458731,543305,592450,"54.4125","0.000","0.000","null","null","null","null","null",19,"1"
"FT","2017-10-14","93.5","0.9307","6.2872","Clayton Kershaw",519203,477132,"field_out","hit_into_play",,,,,"6","Anthony Rizzo lines out to right fielder Yasiel Puig.  ","L","L","L","LAD","CHC","X","9","line_drive",2,1,2017,"0.8367","1.7990","0.4681","2.3358","null","500779.00","null",2,3,"Top","209.60","82.74",,,605131,,"171015_005605",,,,,,,"3.5559","1.5871","336","94.5","22.4590","93.7330","2284","6.4400",526504,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.0592","0.257","0.328","0.00",1,0,0,3,18,"4"
"SL","2017-10-14","86.6","-2.3487","6.2332","Justin Verlander",458731,434378,"double","hit_into_play",,,,,"6","Astros challenged (tag play), call on the field was overturned: Brett Gardner doubles (1) on a line drive to right fielder Josh Reddick.  Brett Gardner out at 3rd, right fielder Josh Reddick to shortstop Carlos Correa to third baseman Alex Bregman.  ","L","L","R","HOU","NYY","X","null","line_drive",3,2,2017,"0.0857","0.0959","0.7900","2.1173","null","null","null",2,3,"Top","186.05","135.56",,,435263,,"171014_210031",,,,,,,"2.9050","1.2675","207","88.0","14.3720","85.3120","2643","5.7820",526498,434378,435263,493329,514888,608324,621043,503556,543807,502210,"54.7183","0.890","0.849","1.25",1,1,1,4,18,"7"
